date,author,LeftIn2017
2013-12-13,Алла Чумаченко,Other
2013-12-13,Алла Чумаченко,Other
2013-12-13,Анжела Корончук,Other
2013-12-13,Сюзанна Авакян,Other
2013-12-13,Алла Чумаченко,Other
2013-12-12,Сюзанна Авакян,Other
2013-12-12,Андрей Малёваный,Left in 2017
2013-12-12,Анжела Корончук,Other
2013-12-12,Алла Чумаченко,Other
2013-12-12,Сюзанна Авакян,Other
2013-12-12,Татьяна Семенюк,Other
2013-12-11,Андрей Малёваный,Left in 2017
2013-12-11,Сюзанна Авакян,Other
2013-12-11,Ирина Палесика,Other
2013-12-11,Сюзанна Авакян,Other
2013-12-11,Анжела Корончук,Other
2013-12-11,Татьяна Семенюк,Other
2013-12-10,Ирина Палесика,Other
2013-12-10,Александр Кожухарь,Other
2013-12-10,Степан Бугаёв,Left in 2017
2013-12-10,Андрей Малёваный,Left in 2017
2013-12-10,Александра Комплеева,Other
2013-12-10,Татьяна Семенюк,Other
2013-12-10,Алла Чумаченко,Other
2013-12-09,Александра Комплеева,Other
2013-12-09,Сюзанна Авакян,Other
2013-12-09,Анжела Корончук,Other
2013-12-09,Ирина Палесика,Other
2013-12-08,Андрей Малёваный,Left in 2017
2013-12-08,Андрей Малёваный,Left in 2017
2013-12-08,Степан Бугаёв,Left in 2017
2013-12-08,Степан Бугаёв,Left in 2017
2013-12-08,Алла Чумаченко,Other
2013-12-06,Анжела Корончук,Other
2013-12-06,Сюзанна Авакян,Other
2013-12-06,Александр Кожухарь,Other
2013-12-06,Татьяна Семенюк,Other
2013-12-06,Алла Чумаченко,Other
2013-12-06,Степан Бугаёв,Left in 2017
2013-12-06,Татьяна Семенюк,Other
2013-12-05,Андрей Малёваный,Left in 2017
2013-12-05,Сюзанна Авакян,Other
2013-12-05,Андрей Малёваный,Left in 2017
2013-12-05,Анжела Корончук,Other
2013-12-04,Сюзанна Авакян,Other
2013-12-04,Степан Бугаёв,Left in 2017
2013-12-04,Алла Чумаченко,Other
2013-12-04,Алла Чумаченко,Other
2013-12-04,Ирина Палесика,Other
2013-12-04,Анжела Корончук,Other
2013-12-03,Сюзанна Авакян,Other
2013-12-03,Александра Комплеева,Other
2013-12-03,Александр Кожухарь,Other
2013-12-02,Сюзанна Авакян,Other
2013-12-02,Сюзанна Авакян,Other
2013-12-02,Алла Чумаченко,Other
2013-12-01,Андрей Малёваный,Left in 2017
2013-12-01,Андрей Малёваный,Left in 2017
2013-12-01,Степан Бугаёв,Left in 2017
2013-11-29,Сюзанна Авакян,Other
2013-11-29,Андрей Малёваный,Left in 2017
2013-11-29,Сюзанна Авакян,Other
2013-11-29,Алла Чумаченко,Other
2013-11-29,Андрей Малёваный,Left in 2017
2013-11-29,Анжела Корончук,Other
2013-11-28,Андрей Малёваный,Left in 2017
2013-11-28,Сюзанна Авакян,Other
2013-11-28,Андрей Малёваный,Left in 2017
2013-11-28,Степан Бугаёв,Left in 2017
2013-11-28,Александр Кожухарь,Other
2013-11-28,Андрей Малёваный,Left in 2017
2013-11-28,Ирина Палесика,Other
2013-11-28,Александра Комплеева,Other
2013-11-27,Ирина Палесика,Other
2013-11-27,Анжела Корончук,Other
2013-11-27,Ирина Палесика,Other
2013-11-27,Анжела Корончук,Other
2013-11-27,Александр Кожухарь,Other
2013-11-26,Андрей Малёваный,Left in 2017
2013-11-26,Александра Комплеева,Other
2013-11-26,Сюзанна Авакян,Other
2013-11-26,Анжела Корончук,Other
2013-11-26,Андрей Малёваный,Left in 2017
2013-11-25,Степан Бугаёв,Left in 2017
2013-11-25,Анжела Корончук,Other
2013-11-24,Андрей Малёваный,Left in 2017
2013-11-24,Степан Бугаёв,Left in 2017
2013-11-24,Андрей Малёваный,Left in 2017
2013-11-22,Андрей Малёваный,Left in 2017
2013-11-22,Степан Бугаёв,Left in 2017
2013-11-22,Александр Кожухарь,Other
2013-11-22,Анжела Корончук,Other
2013-11-22,Анжела Корончук,Other
2013-11-22,Степан Бугаёв,Left in 2017
2013-11-22,Сюзанна Авакян,Other
2013-11-22,Александр Кожухарь,Other
2013-11-21,Андрей Малёваный,Left in 2017
2013-11-21,Ирина Палесика,Other
2013-11-21,Ирина Палесика,Other
2013-11-21,Александр Кожухарь,Other
2013-11-21,Анжела Корончук,Other
2013-11-21,Ирина Палесика,Other
2013-11-20,Александр Кожухарь,Other
2013-11-20,Александр Кожухарь,Other
2013-11-20,Степан Бугаёв,Left in 2017
2013-11-19,Андрей Малёваный,Left in 2017
2013-11-19,Андрей Малёваный,Left in 2017
2013-11-19,Степан Бугаёв,Left in 2017
2013-11-19,Александр Кожухарь,Other
2013-11-19,Анжела Корончук,Other
2013-11-18,Александр Кожухарь,Other
2013-11-18,Александр Кожухарь,Other
2013-11-18,Александр Кожухарь,Other
2013-11-18,Анжела Корончук,Other
2013-11-18,Алла Чумаченко,Other
2013-11-18,Сюзанна Авакян,Other
2013-11-17,Андрей Малёваный,Left in 2017
2013-11-17,Сюзанна Авакян,Other
2013-11-17,Степан Бугаёв,Left in 2017
2013-11-17,Ирина Палесика,Other
2013-11-15,Александр Кожухарь,Other
2013-11-15,Ирина Палесика,Other
2013-11-15,Степан Бугаёв,Left in 2017
2013-11-15,Андрей Малёваный,Left in 2017
2013-11-15,Александра Комплеева,Other
2013-11-15,Анжела Корончук,Other
2013-11-15,Андрей Малёваный,Left in 2017
2013-11-15,Анжела Корончук,Other
2013-11-14,Степан Бугаёв,Left in 2017
2013-11-14,Александра Комплеева,Other
2013-11-14,Алла Чумаченко,Other
2013-11-14,Анжела Корончук,Other
2013-11-14,Степан Бугаёв,Left in 2017
2013-11-14,Александра Комплеева,Other
2013-11-13,Андрей Малёваный,Left in 2017
2013-11-13,Степан Бугаёв,Left in 2017
2013-11-13,Сюзанна Авакян,Other
2013-11-13,Александр Кожухарь,Other
2013-11-13,Алла Чумаченко,Other
2013-11-13,Анжела Корончук,Other
2013-11-12,Андрей Малёваный,Left in 2017
2013-11-12,Андрей Малёваный,Left in 2017
2013-11-12,Степан Бугаёв,Left in 2017
2013-11-12,Анжела Корончук,Other
2013-11-12,Александра Комплеева,Other
2013-11-12,Ирина Палесика,Other
2013-11-11,Сюзанна Авакян,Other
2013-11-10,Андрей Малёваный,Left in 2017
2013-11-10,Степан Бугаёв,Left in 2017
2013-11-06,Сюзанна Авакян,Other
2013-11-06,Анжела Корончук,Other
2013-11-06,Ирина Палесика,Other
2013-11-06,Ирина Палесика,Other
2013-11-06,Анжела Корончук,Other
2013-11-06,Алла Чумаченко,Other
2013-11-05,Сюзанна Авакян,Other
2013-11-05,Анжела Корончук,Other
2013-11-05,Александра Комплеева,Other
2013-11-04,Сюзанна Авакян,Other
2013-11-04,Сюзанна Авакян,Other
2013-11-04,Анжела Корончук,Other
2013-11-04,Александра Комплеева,Other
2013-11-04,Александра Комплеева,Other
2013-11-04,Алла Чумаченко,Other
2013-11-03,Андрей Малёваный,Left in 2017
2013-11-03,Андрей Малёваный,Left in 2017
2013-11-03,Андрей Малёваный,Left in 2017
2013-11-03,Ирина Палесика,Other
2013-11-01,Сюзанна Авакян,Other
2013-11-01,Андрей Малёваный,Left in 2017
2013-11-01,Александр Кожухарь,Other
2013-10-31,Андрей Малёваный,Left in 2017
2013-10-31,Сюзанна Авакян,Other
2013-10-31,Анжела Корончук,Other
2013-10-30,Андрей Малёваный,Left in 2017
2013-10-30,Александр Кожухарь,Other
2013-10-30,Ирина Палесика,Other
2013-10-30,Ирина Палесика,Other
2013-10-30,Андрей Малёваный,Left in 2017
2013-10-30,Сюзанна Авакян,Other
2013-10-30,Александр Кожухарь,Other
2013-10-29,Сюзанна Авакян,Other
2013-10-29,Ирина Палесика,Other
2013-10-29,Андрей Малёваный,Left in 2017
2013-10-29,Алла Чумаченко,Other
2013-10-29,Сюзанна Авакян,Other
2013-10-29,Анжела Корончук,Other
2013-10-28,Анжела Корончук,Other
2013-10-28,Александр Кожухарь,Other
2013-10-28,Александр Кожухарь,Other
2013-10-27,Андрей Малёваный,Left in 2017
2013-10-27,Степан Бугаёв,Left in 2017
2013-10-26,Анжела Корончук,Other
2013-10-25,Сюзанна Авакян,Other
2013-10-25,Степан Бугаёв,Left in 2017
2013-10-25,Александр Кожухарь,Other
2013-10-25,Андрей Малёваный,Left in 2017
2013-10-25,Анжела Корончук,Other
2013-10-25,Ирина Палесика,Other
2013-10-24,Сюзанна Авакян,Other
2013-10-24,Андрей Малёваный,Left in 2017
2013-10-24,Алла Чумаченко,Other
2013-10-24,Степан Бугаёв,Left in 2017
2013-10-24,Ирина Палесика,Other
2013-10-23,Александр Кожухарь,Other
2013-10-23,Степан Бугаёв,Left in 2017
2013-10-23,Алла Чумаченко,Other
2013-10-23,Анжела Корончук,Other
2013-10-23,Андрей Малёваный,Left in 2017
2013-10-23,Степан Бугаёв,Left in 2017
2013-10-23,Александр Кожухарь,Other
2013-10-23,Сюзанна Авакян,Other
2013-10-23,Алла Чумаченко,Other
2013-10-22,Андрей Малёваный,Left in 2017
2013-10-22,Андрей Малёваный,Left in 2017
2013-10-22,Степан Бугаёв,Left in 2017
2013-10-22,Анжела Корончук,Other
2013-10-22,Александр Кожухарь,Other
2013-10-22,Сюзанна Авакян,Other
2013-10-21,Алла Чумаченко,Other
2013-10-21,Сюзанна Авакян,Other
2013-10-21,Сюзанна Авакян,Other
2013-10-21,Анжела Корончук,Other
2013-10-21,Александр Кожухарь,Other
2013-10-21,Сюзанна Авакян,Other
2013-10-18,Анжела Корончук,Other
2013-10-18,Андрей Малёваный,Left in 2017
2013-10-18,Александр Кожухарь,Other
2013-10-18,Анжела Корончук,Other
2013-10-18,Анжела Корончук,Other
2013-10-17,Степан Бугаёв,Left in 2017
2013-10-17,Ирина Палесика,Other
2013-10-17,Сюзанна Авакян,Other
2013-10-17,Александр Кожухарь,Other
